"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
2.885000,0.016172,0.019831,0.040021,-0.000721,0.000523,-0.000094,0.002838,-0.006566
2.885500,-0.001867,0.016443,0.006892,-0.000643,0.000022,-0.000191,0.003811,0.001217
2.886000,-0.001915,0.018851,0.027006,-0.000579,0.000433,-0.000157,0.002190,-0.003647
2.886500,-0.003917,0.015444,0.023901,-0.000315,0.000333,-0.000159,0.003487,-0.001053
2.887000,-0.003966,0.015137,0.023099,-0.000790,0.000173,-0.000331,0.002514,0.000893
2.887500,0.022199,0.023226,0.053437,-0.000331,-0.000235,-0.000179,0.002514,-0.005269
2.888000,0.002083,0.001897,0.036200,-0.001097,-0.000322,-0.000366,0.002838,-0.002674
2.888500,0.008157,0.029110,0.033334,-0.000906,0.000099,-0.000155,0.002838,0.000568
2.889000,0.012162,0.012860,0.023354,-0.000478,0.000161,-0.000184,0.002514,-0.000729
2.889500,-0.009903,0.023808,0.017731,-0.000081,0.000141,-0.000103,0.003163,-0.002026
2.890000,0.010124,0.021142,-0.000401,-0.000438,0.000226,-0.000296,0.002190,-0.001053
2.890500,-0.001837,0.011595,0.047525,-0.000663,-0.000310,-0.000081,0.002190,-0.003323
2.891000,0.004167,0.001105,0.013480,-0.000725,0.000050,-0.000166,0.001866,-0.002026
2.891500,-0.017872,0.002560,0.034898,-0.000607,0.000171,0.000055,0.002838,-0.001702
2.892000,-0.021871,0.023530,0.007690,-0.001064,-0.000028,-0.000030,0.002514,-0.004945
2.892500,-0.003852,0.010642,0.047906,-0.000243,-0.000220,-0.000051,0.002190,0.000244
2.893000,0.006172,0.018462,0.013060,-0.001013,-0.000297,-0.000249,0.001866,-0.003323
2.893500,0.020247,0.022067,0.026582,-0.000901,0.000226,-0.000068,0.002514,0.001217
2.894000,-0.008005,0.005795,0.006179,-0.000700,0.000063,-0.000449,0.003163,-0.003323
2.894500,-0.009800,0.016689,0.011392,-0.000446,0.000009,0.000060,0.002838,-0.003323
2.895000,0.010108,0.025956,0.026864,0.000015,0.000190,-0.000234,0.002190,-0.002026
2.895500,-0.015990,0.022296,0.030410,-0.000744,0.000127,-0.000249,0.002838,-0.002350
2.896000,0.014105,0.018475,0.015772,-0.000736,-0.000069,-0.000411,0.001866,0.000244
2.896500,-0.003852,-0.008379,0.033848,-0.000957,-0.000065,-0.000116,0.003163,-0.001702
2.897000,-0.001813,0.025641,0.017032,-0.001109,-0.000061,-0.000079,0.003811,-0.001053
2.897500,0.000245,0.020057,0.021204,-0.000479,-0.000133,0.000064,0.002514,-0.003647
2.898000,-0.001874,0.028102,0.020343,-0.000534,-0.000288,-0.000217,0.002514,0.001866
2.898500,0.010227,0.018813,0.006995,-0.000540,0.000117,-0.000073,0.003811,-0.002674
2.899000,-0.017971,0.009389,0.027180,-0.000905,0.000201,-0.000198,0.003487,-0.001377
2.899500,-0.003888,0.015161,0.020168,-0.000975,0.000230,-0.000164,0.002190,0.000568
2.900000,-0.017912,0.000271,0.017807,-0.000529,0.000283,-0.000058,0.003487,-0.003323
2.900500,-0.027874,0.008482,-0.005303,-0.000813,-0.000017,-0.000008,0.003487,-0.003323
2.901000,0.014231,0.021111,0.033940,-0.000339,-0.000022,-0.000041,0.003811,-0.005917
2.901500,0.012205,0.005502,0.023067,-0.001082,-0.000160,-0.000193,0.003163,-0.001377
2.902000,0.012141,0.024211,0.046284,-0.001168,0.000107,-0.000212,0.004784,-0.000404
2.902500,0.006115,-0.002381,0.026743,-0.000415,0.000063,-0.000247,0.003811,0.001541
2.903000,-0.001798,0.023610,0.014310,-0.000414,-0.000095,-0.000020,0.003487,-0.001702
2.903500,0.016134,0.024571,0.023037,-0.000279,0.000049,-0.000292,0.002190,-0.001053
2.904000,-0.015977,0.020091,0.023925,-0.000614,0.000320,-0.000191,0.003811,0.000244
2.904500,0.002090,0.007065,-0.000311,-0.000602,0.000280,-0.000303,0.002838,-0.002674
2.905000,-0.009966,0.009475,0.037229,-0.000530,0.000316,-0.000191,0.003811,0.001866
2.905500,-0.003883,0.022185,0.003277,-0.000896,-0.000076,-0.000249,0.003487,-0.005917
2.906000,0.006187,0.011770,0.027276,-0.000432,0.000057,-0.000075,0.003811,-0.001377
2.906500,0.010194,0.020866,0.013130,-0.000861,-0.000239,-0.000217,0.002838,-0.000080
2.907000,0.016293,0.031552,0.023804,-0.000802,0.000050,0.000044,0.003163,0.001217
2.907500,-0.005794,-0.002187,0.011109,-0.000501,-0.000088,-0.000002,0.004136,-0.002026
2.908000,-0.011861,0.013185,0.031437,-0.000460,0.000352,0.000062,0.001541,-0.005269
2.908500,-0.007947,0.017873,0.030787,-0.000252,0.000491,-0.000129,0.004136,-0.000729
2.909000,-0.029952,0.016617,0.024667,-0.000906,0.000238,-0.000031,0.003163,-0.004620
2.909500,0.010177,0.013917,0.019971,-0.000614,-0.000184,-0.000217,0.004136,0.001217
2.910000,-0.001941,-0.007273,0.026331,-0.001049,0.000201,-0.000310,0.004136,-0.002674
2.910500,0.004246,0.022326,0.000511,-0.000848,0.000180,0.000009,0.004136,-0.002026
2.911000,-0.001968,0.007022,0.033352,-0.000502,0.000244,-0.000302,0.003487,-0.003323
2.911500,0.012111,0.019917,0.040104,-0.000111,-0.000039,-0.000265,0.003811,-0.000080
2.912000,0.036256,0.024385,0.022620,-0.000523,0.000185,-0.000201,0.002838,0.000568
2.912500,-0.017909,0.002532,0.010932,-0.000613,0.000063,-0.000116,0.003811,-0.001053
2.913000,0.008224,0.017554,-0.010053,-0.000831,0.000078,-0.000133,0.002838,0.000244
2.913500,-0.011977,0.001331,0.023820,-0.000387,0.000220,-0.000251,0.003163,-0.003647
2.914000,-0.009912,0.021051,0.006769,-0.000992,0.000070,-0.000222,0.002838,0.001217
2.914500,0.012176,0.036304,0.037022,-0.000306,-0.000155,-0.000150,0.003811,-0.004296
2.915000,0.006130,0.011258,0.022694,-0.001239,-0.000291,-0.000336,0.003163,-0.000729
2.915500,0.010229,0.032818,0.027186,-0.000745,0.000277,0.000017,0.003163,-0.000080
2.916000,0.006191,0.006953,-0.010209,-0.000794,-0.000072,-0.000222,0.003487,-0.000729
2.916500,-0.019905,0.015489,0.034852,-0.000492,0.000094,0.000002,0.001541,0.002190
2.917000,0.012144,0.015154,0.006266,-0.000424,-0.000142,-0.000327,0.002190,-0.002026
2.917500,-0.011837,0.024769,0.027978,-0.000636,-0.000009,0.000033,0.001866,0.000568
2.918000,0.012067,0.003194,0.018963,-0.000769,-0.000023,-0.000472,0.003487,-0.003323
2.918500,-0.009967,-0.002440,0.033514,-0.000877,0.000215,-0.000254,0.004136,-0.000729
2.919000,0.004054,0.019602,0.039488,-0.000957,0.000016,-0.000357,0.003163,-0.001377
2.919500,0.006025,0.009297,0.046463,-0.000352,0.000222,-0.000353,0.001866,-0.002026
2.920000,0.020174,0.021848,0.042886,-0.000624,-0.000550,-0.000325,0.003811,-0.000404
2.920500,0.020245,0.024523,-0.003782,-0.000893,0.000393,-0.000124,0.002514,-0.002350
2.921000,-0.001973,0.013976,0.026450,-0.000516,-0.000061,-0.000387,0.002514,0.001541
2.921500,0.000168,0.012826,0.016988,-0.000896,0.000097,-0.000108,0.002514,-0.003323
2.922000,-0.009962,0.016538,0.020397,-0.000356,0.000009,-0.000276,0.003487,-0.000404
2.922500,-0.009925,0.013851,0.033565,-0.001074,-0.000121,-0.000225,0.002190,-0.002674
2.923000,0.012157,0.017441,0.040147,-0.000406,-0.000201,-0.000213,0.003811,-0.000404
2.923500,0.006195,-0.005015,0.016546,-0.001089,-0.000259,-0.000199,0.002838,-0.001053
2.924000,0.008268,0.031477,0.017023,-0.001222,0.000129,0.000039,0.003811,-0.002026
2.924500,0.000066,0.012811,0.023136,-0.000803,0.000317,-0.000273,0.003811,0.000244
2.925000,-0.005865,0.035393,0.024301,-0.000396,0.000171,-0.000043,0.002514,-0.002999
2.925500,0.018128,0.023246,0.009050,-0.000759,0.000266,-0.000349,0.001866,0.000568
2.926000,-0.005905,0.014084,0.016989,-0.000606,-0.000038,-0.000221,0.004460,-0.001702
2.926500,0.002043,0.006977,0.006039,-0.000697,0.000336,-0.000387,0.002514,-0.000080
2.927000,-0.007925,0.001288,0.030676,-0.000434,0.000169,-0.000166,0.003487,-0.002026
2.927500,-0.003950,0.017447,0.019716,-0.000966,0.000229,-0.000303,0.002514,-0.001702
2.928000,0.020290,0.022131,0.047381,-0.000428,-0.000278,0.000016,0.002838,0.000568
2.928500,0.020257,0.014941,-0.000526,-0.000805,-0.000404,-0.000245,0.002514,-0.002350
2.929000,0.024155,0.024278,0.052770,-0.000890,0.000421,-0.000203,0.003163,0.000568
2.929500,-0.003941,0.008387,-0.003347,-0.000264,0.000117,-0.000332,0.004784,-0.001702
2.930000,0.008264,0.022362,0.051391,-0.000511,0.000232,0.000184,0.002190,0.000568
2.930500,0.012146,0.029429,0.009977,-0.000158,0.000125,-0.000235,0.002514,-0.002026
2.931000,-0.011860,0.010667,0.021037,-0.000618,-0.000058,-0.000056,0.002514,-0.000729
2.931500,0.014264,0.009235,-0.003453,-0.000924,0.000020,-0.000106,0.002190,-0.001053
2.932000,-0.003850,-0.015311,0.027270,-0.000759,-0.000037,-0.000117,0.003487,-0.001702
2.932500,0.006259,0.016256,0.006957,-0.001116,-0.000019,-0.000023,0.002514,0.002190
2.933000,0.006178,0.009367,0.027119,-0.000539,0.000059,-0.000104,0.002838,-0.002026
2.933500,0.010264,0.030424,0.034228,-0.000383,-0.000499,-0.000016,0.002838,0.001866
2.934000,0.024314,0.010429,0.006669,-0.000685,0.000041,-0.000044,0.002190,-0.002026
2.934500,0.002130,0.004610,0.020153,-0.000519,-0.000219,-0.000250,0.003163,0.001217
2.935000,0.008212,0.015301,0.006981,-0.000605,0.000213,-0.000074,0.002190,-0.001377
2.935500,-0.007944,0.003594,0.033915,-0.000376,0.000030,-0.000222,0.002838,-0.001702
2.936000,-0.013942,0.021017,0.016854,-0.001083,0.000093,-0.000223,0.002838,-0.000404
2.936500,0.016200,0.017485,0.023379,-0.000316,-0.000279,-0.000213,0.002838,-0.001702
2.937000,0.004144,0.000907,0.019807,-0.000962,-0.000141,-0.000252,0.002190,0.001217
2.937500,0.006182,0.025678,0.033706,-0.000828,0.000110,-0.000072,0.003163,-0.002350
2.938000,-0.003869,0.003703,0.007219,-0.000426,0.000202,-0.000137,0.003163,0.000568
2.938500,-0.001795,0.025910,0.017611,-0.000589,0.000016,0.000009,0.003811,-0.000729
2.939000,0.010200,0.028317,0.000281,-0.000257,0.000138,-0.000125,0.002514,-0.001702
2.939500,-0.019847,0.008248,0.017899,-0.000956,-0.000201,-0.000006,0.003163,-0.000729
2.940000,0.006099,0.002185,-0.000729,-0.000866,0.000179,-0.000362,0.001541,-0.001053
2.940500,-0.016032,-0.005873,0.033541,-0.000658,0.000166,-0.000340,0.003163,0.000568
2.941000,-0.015937,0.019957,0.010372,-0.000947,0.000132,-0.000196,0.002514,-0.002674
2.941500,0.000099,0.015144,0.057283,-0.000503,-0.000077,-0.000160,0.003163,0.001866
2.942000,0.008063,0.010145,0.029156,-0.000824,-0.000334,-0.000473,0.003811,-0.001377
2.942500,0.012295,0.022335,0.010659,-0.000754,0.000298,0.000098,0.003163,0.001217
2.943000,0.002117,0.002267,0.016690,-0.000532,-0.000162,-0.000279,0.003811,-0.001377
2.943500,0.000107,0.022342,0.030436,-0.000468,0.000198,-0.000157,0.002190,0.000893
2.944000,-0.001908,0.016621,0.013717,-0.000311,0.000322,-0.000186,0.003163,0.001866
2.944500,-0.019939,0.012954,0.030929,-0.000837,0.000072,-0.000114,0.002190,-0.000729
2.945000,0.005992,0.016079,0.035685,-0.000744,-0.000023,-0.000525,0.002190,0.000893
2.945500,-0.001825,-0.009514,0.027213,-0.000917,-0.000049,-0.000088,0.003163,-0.002350
2.946000,0.002135,0.023311,0.016585,-0.000983,0.000165,-0.000188,0.003487,0.001866
2.946500,-0.005828,0.012033,0.011121,-0.000331,0.000236,0.000006,0.002514,-0.001377
2.947000,0.008255,0.036292,0.034223,-0.000538,-0.000323,0.000014,0.003163,0.000893
2.947500,0.018273,0.028143,0.003449,-0.000636,0.000206,-0.000039,0.002190,0.000244
2.948000,-0.019936,0.010684,0.017529,-0.000710,0.000045,-0.000143,0.003811,-0.000729
2.948500,0.006256,0.004696,0.014045,-0.000658,-0.000048,0.000004,0.002190,0.001541
2.949000,-0.015882,0.013367,0.021610,-0.000223,0.000456,0.000063,0.003163,-0.002350
2.949500,-0.015924,0.017549,0.010276,-0.001287,0.000384,-0.000140,0.001866,0.001541
2.950000,0.014280,0.009179,0.033908,-0.000684,-0.000345,-0.000021,0.002838,-0.002026
2.950500,0.012096,-0.001722,0.035735,-0.001028,-0.000378,-0.000448,0.002838,0.000244
2.951000,0.014118,0.025506,0.046281,-0.000880,0.000258,-0.000236,0.003487,-0.000729
2.951500,0.002093,0.007128,-0.003564,-0.000461,0.000251,-0.000303,0.003163,-0.000729
2.952000,0.002206,0.021325,0.024410,-0.000331,0.000213,0.000041,0.002838,0.000244
2.952500,0.016147,0.020076,-0.000323,-0.000163,0.000355,-0.000263,0.002514,-0.000404
2.953000,-0.009845,0.011846,0.010904,-0.000568,-0.000152,-0.000084,0.003163,-0.000404
2.953500,0.006278,0.002375,-0.036635,-0.000820,-0.000123,-0.000113,0.002838,-0.000729
2.954000,-0.003801,-0.005890,0.027605,-0.000801,-0.000041,-0.000002,0.002838,0.001541
2.954500,-0.009830,0.023426,0.017459,-0.001022,-0.000015,-0.000025,0.002514,-0.002350
2.955000,-0.001908,0.014136,0.020280,-0.000466,0.000131,-0.000217,0.002838,0.001541
2.955500,-0.001898,0.020959,0.009829,-0.000809,-0.000198,-0.000305,0.002190,-0.000404
2.956000,0.014302,0.030561,0.007283,-0.000619,0.000172,0.000072,0.003163,-0.000729
2.956500,0.004123,0.003403,0.006396,-0.000670,-0.000089,-0.000307,0.003487,0.000893
2.957000,0.002157,0.014170,0.020477,-0.000699,0.000524,-0.000045,0.001866,-0.002350
2.957500,-0.005966,0.004743,0.043834,-0.000323,0.000099,-0.000248,0.003163,0.001541
2.958000,-0.021909,0.002456,0.021070,-0.000985,0.000255,-0.000033,0.002514,-0.001702
2.958500,0.008210,0.015279,0.000228,-0.000420,-0.000174,-0.000161,0.002838,0.001541
2.959000,-0.003880,-0.006088,0.026774,-0.001181,0.000130,-0.000172,0.003163,-0.001702
2.959500,0.000084,0.019541,0.043097,-0.001189,-0.000097,-0.000276,0.004136,-0.002350
2.960000,0.000141,0.003670,0.024069,-0.000191,-0.000018,-0.000135,0.002838,0.001217
2.960500,-0.007957,0.017612,0.047309,-0.000395,-0.000032,-0.000218,0.003163,0.002514
2.961000,0.014328,0.025914,-0.026379,-0.000649,0.000066,0.000012,0.002514,-0.000404
2.961500,-0.007841,0.019975,0.037836,-0.000569,-0.000197,-0.000023,0.003163,-0.000404
2.962000,0.000228,0.012956,-0.023101,-0.000806,-0.000067,-0.000111,0.002514,0.003163
2.962500,-0.019873,0.006177,0.024967,-0.000494,0.000181,0.000055,0.003163,-0.000404
2.963000,-0.011864,0.015231,0.010571,-0.001066,0.000111,-0.000084,0.002514,0.000893
2.963500,0.000277,0.015378,0.014649,-0.000457,-0.000268,0.000089,0.002838,0.000244
2.964000,-0.001799,0.011562,-0.003174,-0.001000,-0.000385,-0.000171,0.002838,-0.000404
2.964500,0.004312,0.024786,-0.012475,-0.000788,0.000152,0.000121,0.002838,0.003487
2.965000,-0.005784,0.004811,-0.019415,-0.000705,-0.000169,-0.000087,0.003163,-0.002350
2.965500,-0.009842,0.030625,0.041408,-0.000604,0.000086,0.000066,0.002838,0.002514
2.966000,0.006085,0.014122,0.016516,-0.000330,0.000222,-0.000297,0.002514,-0.001377
2.966500,-0.013914,0.014194,0.017404,-0.000647,0.000091,-0.000139,0.002838,0.001217
2.967000,0.016098,0.007900,0.022384,-0.000745,0.000062,-0.000412,0.002514,-0.000080
2.967500,-0.003934,-0.005987,0.040258,-0.000663,-0.000014,-0.000253,0.002514,0.001217
2.968000,0.002071,0.030167,0.022717,-0.001091,-0.000029,-0.000356,0.002190,0.000568
2.968500,0.000180,0.027071,0.037740,-0.000347,-0.000082,-0.000016,0.001866,-0.000080
2.969000,0.004178,0.031678,0.000173,-0.000427,-0.000324,-0.000215,0.003163,0.003163
2.969500,0.036348,0.029153,0.013141,-0.000451,-0.000066,-0.000061,0.002190,-0.000404
2.970000,0.004052,0.017330,0.026036,-0.000877,0.000072,-0.000385,0.003163,0.002190
2.970500,-0.003849,0.001224,0.034170,-0.000809,0.000425,0.000004,0.001541,-0.001053
2.971000,-0.003827,0.015585,-0.005812,-0.000176,0.000085,-0.000078,0.001866,0.001217
2.971500,-0.019923,0.020093,0.007439,-0.000849,0.000208,-0.000112,0.001541,0.001541
2.972000,0.016265,0.017533,0.000076,-0.000505,-0.000220,-0.000130,0.002190,0.000244
2.972500,0.008282,-0.003719,0.007024,-0.000941,-0.000355,-0.000058,0.004136,-0.000080
2.973000,0.008286,0.026979,0.000503,-0.000965,0.000239,0.000067,0.004460,0.002190
2.973500,0.010216,0.011871,0.007100,-0.000342,0.000200,-0.000073,0.002838,0.003811
2.974000,0.008194,0.022307,0.037411,-0.000283,-0.000127,-0.000071,0.003487,0.000568
2.974500,0.016194,0.022261,-0.007100,-0.000529,0.000138,-0.000239,0.002514,0.002514
2.975000,-0.007930,0.017614,0.030518,-0.000491,-0.000085,-0.000220,0.003163,-0.001053
2.975500,0.008160,0.003484,-0.000248,-0.000717,0.000248,-0.000219,0.002190,0.000893
2.976000,-0.010000,0.002307,0.053812,-0.000474,0.000041,-0.000278,0.004136,-0.000080
2.976500,-0.003916,0.022091,-0.000481,-0.001086,-0.000018,-0.000334,0.003163,-0.000729
2.977000,0.012245,0.015168,0.044135,-0.000508,-0.000090,0.000012,0.002838,0.002514
2.977500,0.012150,0.019564,0.019400,-0.000823,-0.000444,-0.000358,0.003163,0.000568
2.978000,0.022205,0.027753,0.053081,-0.001011,0.000184,-0.000121,0.002838,0.004136
2.978500,0.014154,0.013840,0.019548,-0.000665,-0.000124,-0.000299,0.003487,-0.000080
2.979000,-0.007814,0.022575,0.031616,-0.000272,0.000075,0.000093,0.002514,0.001866
2.979500,-0.001938,0.009415,0.040358,-0.000534,0.000380,-0.000188,0.002838,-0.000080
2.980000,-0.017797,0.007160,0.021646,-0.000820,-0.000186,0.000107,0.003487,0.001217
2.980500,0.012234,0.012702,0.003213,-0.000765,-0.000331,-0.000192,0.003487,0.002514
2.981000,0.004228,-0.010660,0.017169,-0.000833,-0.000083,-0.000058,0.003487,-0.000729
2.981500,0.000111,0.021979,0.033258,-0.001036,-0.000182,-0.000248,0.003811,0.003811
2.982000,0.012213,0.015153,0.040548,-0.000463,-0.000117,-0.000073,0.003811,-0.001377
2.982500,0.016225,0.024347,0.030046,-0.000515,-0.000639,-0.000214,0.003487,0.002514
2.983000,0.026165,0.027974,0.032804,-0.000312,0.000073,-0.000287,0.003487,-0.001053
2.983500,0.005957,0.009220,0.045963,-0.000308,0.000140,-0.000522,0.004136,0.002190
2.984000,0.006150,0.014114,0.023632,-0.000514,0.000278,-0.000129,0.002190,0.001217
2.984500,-0.001871,0.016487,0.034066,-0.000450,0.000073,-0.000104,0.003487,0.000244
2.985000,-0.013902,0.014080,0.017278,-0.000883,0.000011,-0.000141,0.001866,0.002190
2.985500,0.016197,0.019733,0.040143,-0.000443,-0.000307,-0.000184,0.003163,0.000568
2.986000,-0.007953,-0.003690,-0.000475,-0.000985,-0.000068,-0.000399,0.002838,0.002838
2.986500,0.004185,0.031550,0.033804,-0.000890,0.000120,-0.000043,0.003163,-0.000080
2.987000,0.006289,0.018919,-0.002517,-0.000678,0.000224,0.000094,0.003163,0.002190
2.987500,0.004264,0.029416,0.024489,-0.000525,-0.000049,0.000097,0.003163,0.001541
2.988000,0.018222,0.023270,0.013060,-0.000710,-0.000040,-0.000183,0.003163,0.000244
2.988500,-0.001852,0.011652,0.044118,-0.000662,-0.000089,-0.000079,0.003487,0.002838
2.989000,0.020236,0.005635,0.009597,-0.000804,0.000013,-0.000188,0.002838,0.000244
2.989500,-0.007910,-0.008248,0.047438,-0.000717,0.000147,-0.000113,0.003811,0.004136
2.990000,-0.013907,0.018604,0.040655,-0.001231,0.000121,-0.000083,0.003163,-0.000404
2.990500,0.012169,0.008106,0.060587,-0.000450,0.000132,-0.000071,0.002838,0.002838
2.991000,0.018098,0.011279,0.025524,-0.000730,-0.000337,-0.000497,0.003163,0.000244
2.991500,0.016320,0.024656,0.017397,-0.000696,0.000245,0.000128,0.004136,0.002838
2.992000,0.000156,0.003551,-0.003171,-0.000526,-0.000150,-0.000224,0.003811,0.002838
2.992500,0.002351,0.014371,0.011840,-0.000413,0.000023,0.000288,0.002190,0.001541
2.993000,0.018233,0.011837,0.023811,-0.000108,0.000123,-0.000069,0.003487,0.002190
2.993500,-0.015898,0.022561,0.004255,-0.000556,0.000237,-0.000080,0.002190,0.000244
2.994000,0.018166,0.013841,0.019460,-0.000619,-0.000064,-0.000297,0.002838,0.003811
2.994500,0.004159,-0.001489,0.029973,-0.001067,-0.000140,-0.000197,0.002838,0.000244
2.995000,0.002230,0.035074,0.020549,-0.001153,0.000188,0.000039,0.002514,0.002190
2.995500,-0.001765,0.014259,0.004367,-0.000511,-0.000007,0.000033,0.002514,0.001541
2.996000,-0.003757,0.027094,0.024780,-0.000393,-0.000417,0.000063,0.002190,0.002838
2.996500,0.016160,0.029290,0.013024,-0.000442,0.000215,-0.000234,0.001866,0.003163
2.997000,-0.015836,0.008367,0.018040,-0.000582,-0.000228,-0.000003,0.004460,-0.000080
2.997500,0.012097,0.007948,0.025965,-0.000881,0.000278,-0.000327,0.001541,0.003487
2.998000,-0.005879,-0.002179,0.030952,-0.000358,0.000158,-0.000082,0.002838,0.000244
2.998500,-0.009847,0.016505,0.014149,-0.000870,0.000207,-0.000025,0.001866,0.005757
2.999000,0.008080,0.019927,0.043460,-0.000203,0.000095,-0.000266,0.002514,0.001866
2.999500,0.004111,0.012581,0.019570,-0.000856,-0.000395,-0.000363,0.003163,0.002838
3.000000,0.020295,0.029267,0.023787,-0.000534,0.000026,0.000018,0.003163,0.001217
3.000500,0.016192,0.008250,-0.010388,-0.000415,0.000198,-0.000242,0.002838,0.002514
3.001000,0.002291,0.011912,0.024878,-0.000426,-0.000032,0.000176,0.001541,0.004784
3.001500,0.016140,0.027057,0.016525,-0.000078,0.000157,-0.000261,0.002190,-0.000404
3.002000,-0.011900,0.015209,0.047672,-0.000733,-0.000088,-0.000082,0.002838,0.003163
3.002500,0.018313,0.011547,0.000069,-0.000772,-0.000310,-0.000078,0.002514,-0.000080
3.003000,-0.007835,-0.005931,0.010524,-0.001038,0.000014,-0.000090,0.002838,0.002514
3.003500,-0.001657,0.014028,0.011386,-0.001027,-0.000361,0.000196,0.002838,0.000893
3.004000,-0.007741,0.001345,0.025071,-0.000572,-0.000134,0.000167,0.002838,0.001217
3.004500,0.004328,0.029441,-0.005567,-0.000529,-0.000378,0.000092,0.002838,0.000893
3.005000,0.026295,0.027986,0.026769,-0.000591,0.000020,-0.000036,0.002514,-0.000404
3.005500,0.002227,0.000097,0.000642,-0.000542,-0.000050,-0.000055,0.004136,0.006406
3.006000,0.000198,0.017563,0.010450,-0.000918,0.000123,-0.000050,0.001541,0.002190
3.006500,0.004136,0.001270,0.050886,-0.000201,0.000179,-0.000075,0.002838,0.003811
3.007000,-0.011904,0.015253,0.006991,-0.000973,0.000166,-0.000168,0.002190,0.000568
3.007500,0.016212,0.024432,0.016487,-0.000609,-0.000251,-0.000212,0.002838,0.005757
3.008000,-0.001891,-0.005064,0.006124,-0.001183,-0.000376,-0.000373,0.002838,0.002190
3.008500,0.010175,0.023210,0.026545,-0.000893,-0.000048,-0.000186,0.002514,0.001541
3.009000,0.010248,0.021198,0.010620,-0.000339,-0.000108,-0.000045,0.003811,0.004136
3.009500,0.000215,0.041306,0.031440,-0.000131,-0.000063,0.000073,0.003487,0.001541
3.010000,0.012242,0.029555,0.020910,-0.000059,0.000122,0.000019,0.002190,0.004460
3.010500,-0.023908,0.013118,0.024786,-0.000599,-0.000046,-0.000031,0.003163,0.001217
3.011000,0.016128,0.010305,0.005700,-0.000781,0.000090,-0.000384,0.002838,0.003163
3.011500,-0.015775,0.001498,0.001647,-0.000710,0.000218,0.000165,0.003811,0.001541
3.012000,-0.009750,0.023518,-0.005630,-0.000977,-0.000207,0.000056,0.003163,0.003487
3.012500,0.004293,0.015346,0.007715,-0.000601,-0.000096,0.000090,0.001866,0.002514
3.013000,0.016302,0.019647,0.003288,-0.000964,-0.000437,-0.000106,0.003163,0.002190
3.013500,0.022357,0.028093,0.017257,-0.000728,0.000127,0.000130,0.002514,0.003163
3.014000,0.004133,0.005857,-0.006962,-0.000657,0.000132,-0.000277,0.003163,0.001217
3.014500,-0.007863,0.008408,0.010817,-0.000492,0.000168,-0.000081,0.000893,0.004460
3.015000,0.012132,0.022392,0.040390,-0.000096,0.000290,-0.000149,0.003163,0.000244
3.015500,-0.016027,0.012739,0.033312,-0.000937,-0.000004,-0.000366,0.002514,0.003163
3.016000,0.020121,0.012459,0.025560,-0.000817,-0.000183,-0.000439,0.002838,0.000893
3.016500,-0.003927,-0.003736,0.023172,-0.000936,-0.000066,-0.000312,0.003163,0.001866
3.017000,0.006184,0.032735,-0.000174,-0.000984,0.000167,-0.000157,0.003811,0.002514
3.017500,0.002150,0.007056,0.030590,-0.000409,-0.000056,-0.000134,0.003163,0.000244
3.018000,0.008236,0.033942,0.037496,-0.000503,-0.000295,-0.000014,0.002838,0.003811
3.018500,0.022278,0.028136,0.010097,-0.000543,0.000237,-0.000037,0.002838,0.000893
3.019000,-0.011965,0.003460,0.013343,-0.000849,0.000060,-0.000311,0.003163,0.004460
3.019500,0.010242,0.011503,0.009984,-0.001143,0.000071,-0.000079,0.002514,0.001866
3.020000,-0.019972,0.010908,0.017677,-0.000332,0.000372,-0.000138,0.003811,0.001866
3.020500,-0.019918,0.022361,-0.006224,-0.001028,0.000100,-0.000170,0.002514,0.002514
3.021000,0.004198,0.010516,0.044284,-0.000389,-0.000292,-0.000050,0.002514,0.001866
3.021500,0.010150,0.006623,0.016049,-0.000845,-0.000619,-0.000393,0.003163,0.005109
3.022000,0.016202,0.017339,0.043419,-0.000736,-0.000028,-0.000127,0.003811,0.000893
3.022500,-0.001850,0.002443,-0.003027,-0.000483,-0.000056,-0.000196,0.003163,0.004136
3.023000,-0.003868,0.020171,0.014095,-0.000291,0.000166,-0.000103,0.002514,0.000244
3.023500,0.010172,0.011824,0.013560,-0.000295,0.000172,-0.000157,0.003487,0.002514
3.024000,-0.013909,0.016529,0.027602,-0.000586,0.000006,-0.000110,0.002514,0.000893
3.024500,0.018179,0.002015,0.009231,-0.000731,-0.000305,-0.000360,0.002514,0.001541
3.025000,-0.005893,-0.004764,0.023702,-0.000751,-0.000057,-0.000199,0.003163,0.002190
3.025500,0.000202,0.022310,-0.002989,-0.000848,0.000094,-0.000078,0.003487,0.002190
3.026000,0.018241,0.013999,0.020181,-0.000381,-0.000150,-0.000128,0.002838,0.004136
3.026500,0.006188,0.023426,0.013664,-0.000375,-0.000388,-0.000188,0.002514,0.001541
3.027000,0.014230,0.025771,-0.006833,-0.000650,0.000066,-0.000156,0.002514,0.002838
3.027500,0.000200,0.015287,0.003837,-0.000696,-0.000016,-0.000079,0.003487,0.000244
3.028000,-0.007788,0.015488,0.007906,-0.000641,0.000221,0.000089,0.002190,0.003163
3.028500,-0.019847,-0.000675,0.011833,-0.000389,0.000487,0.000140,0.003163,0.002514
