"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
3.207000,0.013050,-0.003916,-0.001999,-0.000082,0.000035,-0.000262,0.003487,-0.002999
3.207500,0.013093,0.010563,-0.004460,0.000561,0.000242,-0.000084,0.002190,-0.001702
3.208000,-0.000990,-0.002586,-0.001426,-0.000021,0.000031,-0.000210,0.003163,-0.002674
3.208500,0.010996,0.001945,0.028351,0.000328,-0.000294,-0.000316,0.002514,0.005109
3.209000,0.007139,0.016142,-0.001107,-0.000298,0.000145,0.000022,0.001866,-0.002350
3.209500,0.019073,0.011458,0.015106,0.000422,-0.000040,-0.000196,0.001866,-0.000404
3.210000,-0.005076,-0.002339,0.029183,0.000645,0.000210,-0.000204,0.001866,-0.001702
3.210500,0.001033,-0.003715,0.008936,0.000303,-0.000233,-0.000181,0.002514,-0.001377
3.211000,0.005171,0.015198,0.016589,0.000406,-0.000212,0.000136,0.002190,-0.000404
3.211500,0.009281,0.017506,-0.003447,-0.000194,0.000185,0.000333,0.001866,-0.003972
3.212000,0.015234,0.011612,0.006292,0.000381,-0.000266,0.000137,0.002838,-0.000404
3.212500,-0.016931,-0.006817,-0.016635,0.000343,0.000065,0.000065,0.004136,-0.002674
3.213000,-0.016979,0.002467,-0.003541,0.000205,0.000172,0.000013,0.003163,-0.002026
3.213500,-0.012811,0.007239,0.014335,0.000142,0.000200,0.000410,0.001866,0.001866
3.214000,0.009267,0.012818,-0.003482,-0.000032,0.000020,0.000275,0.002190,-0.003647
3.214500,-0.002852,0.003610,0.010220,0.000490,-0.000134,0.000158,0.001541,-0.001702
3.215000,-0.018921,-0.017630,0.013557,-0.000131,0.000000,0.000144,0.002190,-0.002674
3.215500,-0.010893,0.012891,-0.010298,-0.000119,0.000082,0.000099,0.001866,-0.002674
3.216000,-0.006900,-0.001153,-0.003677,-0.000005,0.000284,0.000099,0.001217,0.002190
3.216500,0.011020,0.009260,-0.005044,0.000318,0.000340,-0.000226,0.003163,-0.002026
3.217000,0.003123,-0.007130,-0.004035,0.000238,-0.000104,-0.000013,0.003163,-0.002026
3.217500,0.001154,-0.010773,-0.017551,-0.000112,-0.000280,-0.000020,0.002190,-0.004620
3.218000,-0.017033,0.006954,0.002553,-0.000148,0.000229,-0.000099,0.003163,-0.004296
3.218500,0.009103,0.001045,-0.018037,0.000181,0.000081,-0.000121,0.001541,-0.000729
3.219000,0.017090,0.010452,-0.004787,0.000557,0.000054,-0.000169,0.002514,-0.005269
3.219500,-0.004950,-0.004521,-0.024086,0.000441,0.000271,-0.000068,0.002838,-0.001377
3.220000,-0.000888,0.004452,-0.024516,-0.000080,-0.000412,-0.000129,0.003163,-0.002026
3.220500,-0.009030,0.011537,0.012229,-0.000221,0.000347,-0.000122,0.002838,-0.001377
3.221000,0.006992,0.006826,0.004986,0.000214,0.000199,-0.000258,0.002514,0.000568
3.221500,-0.010980,0.006151,-0.017014,0.000736,0.000104,-0.000067,0.003487,-0.003972
3.222000,-0.010892,0.008174,-0.017077,-0.000052,-0.000137,0.000040,0.003811,0.000568
3.222500,0.003231,0.028195,-0.010010,0.000145,-0.000008,0.000250,0.003163,-0.002026
3.223000,0.003134,0.009397,-0.007293,0.000045,0.000443,0.000107,0.003487,-0.002674
3.223500,0.005059,-0.001298,0.029384,0.000506,-0.000095,-0.000063,0.003163,0.000244
3.224000,-0.008899,-0.016382,0.010051,0.000199,0.000077,0.000122,0.003163,-0.003323
3.224500,-0.012992,-0.002369,0.006155,0.000084,0.000152,-0.000044,0.004136,-0.001053
3.225000,-0.006892,0.008396,0.016998,0.000378,0.000357,0.000218,0.003163,-0.000080
3.225500,0.009180,0.015209,0.002876,0.000215,0.000155,0.000138,0.002514,-0.002026
3.226000,0.001083,0.005998,-0.000456,0.000545,0.000257,0.000023,0.003487,-0.001053
3.226500,-0.014991,-0.022327,0.012959,-0.000065,0.000310,0.000007,0.003163,-0.004620
3.227000,-0.018923,0.001266,0.000219,0.000107,-0.000036,0.000122,0.002514,-0.000080
3.227500,-0.004907,0.004887,-0.000111,0.000356,0.000459,0.000133,0.002514,-0.001377
3.228000,0.025184,0.010391,-0.001328,0.000274,0.000286,0.000003,0.002838,-0.002999
3.228500,0.003174,-0.006839,-0.006656,0.000618,0.000112,0.000159,0.002190,0.000568
3.229000,-0.004883,-0.002515,-0.020846,-0.000113,-0.000276,-0.000047,0.003163,-0.003323
3.229500,-0.016899,0.002486,-0.033587,-0.000080,0.000177,0.000094,0.002190,-0.001702
3.230000,-0.004907,-0.007033,-0.030941,-0.000089,0.000306,-0.000016,0.002190,-0.001377
3.230500,0.005086,0.020018,-0.021051,0.000378,0.000315,-0.000058,0.003163,-0.003972
3.231000,-0.010881,-0.001010,-0.023464,0.000229,0.000057,0.000096,0.002838,-0.001053
3.231500,0.003161,-0.002671,-0.014368,-0.000211,-0.000431,-0.000046,0.003163,-0.003972
3.232000,-0.006884,0.008033,-0.014081,-0.000383,0.000037,0.000041,0.003163,-0.000729
3.232500,-0.002932,0.005699,-0.007689,-0.000116,0.000067,-0.000069,0.002190,-0.001053
3.233000,-0.000920,0.000135,-0.007150,0.000560,0.000133,-0.000009,0.003811,-0.002674
3.233500,-0.010999,-0.001119,-0.004014,0.000182,0.000305,-0.000069,0.003811,0.000893
3.234000,0.007140,0.009278,0.006057,0.000324,-0.000136,0.000022,0.001541,-0.002350
3.234500,-0.002883,0.008120,0.006225,-0.000192,0.000341,0.000131,0.003811,-0.001053
3.235000,0.019175,0.006823,-0.007912,0.000396,-0.000313,-0.000089,0.002190,-0.002026
3.235500,-0.000927,-0.011719,0.019731,0.000502,0.000026,0.000016,0.003487,-0.002999
3.236000,0.001131,-0.005917,0.002935,0.000294,-0.000122,0.000043,0.004136,-0.001053
3.236500,-0.002939,0.010621,0.019763,0.000340,0.000361,0.000080,0.003163,-0.003323
3.237000,0.019320,0.018708,-0.017119,-0.000053,0.000265,0.000309,0.003487,-0.001053
3.237500,0.009333,0.003635,-0.002711,0.000392,-0.000147,0.000414,0.003163,-0.002999
3.238000,-0.004909,-0.025884,0.033406,0.000291,-0.000082,0.000093,0.003163,-0.003323
3.238500,-0.018859,-0.003369,-0.012899,-0.000011,0.000022,0.000232,0.002514,-0.000404
3.239000,-0.006901,0.010748,-0.010224,0.000105,0.000637,0.000162,0.001866,-0.003647
3.239500,0.017262,0.017584,-0.003721,0.000178,0.000302,0.000254,0.003163,-0.002674
3.240000,0.003183,-0.004559,0.000060,0.000490,0.000084,0.000187,0.003163,-0.001053
3.240500,-0.002896,-0.029598,-0.021220,-0.000397,-0.000025,-0.000082,0.002514,-0.002999
3.241000,-0.018987,0.001179,-0.000373,-0.000223,0.000381,0.000039,0.002514,-0.001053
3.241500,0.009214,-0.008282,-0.030911,-0.000101,0.000226,0.000100,0.003163,-0.002674
3.242000,0.011144,0.004660,0.006011,0.000393,0.000174,0.000053,0.003163,-0.000729
3.242500,-0.002959,-0.005718,-0.027634,0.000480,0.000233,-0.000125,0.003487,-0.001702
3.243000,0.007157,0.002081,-0.017839,-0.000048,-0.000320,-0.000070,0.003487,-0.003647
3.243500,-0.008919,-0.002411,-0.003832,-0.000106,0.000132,0.000040,0.002838,-0.000729
3.244000,0.007080,-0.000135,-0.018073,0.000269,-0.000073,-0.000179,0.003487,-0.003647
3.244500,0.010989,0.002150,0.025190,0.000426,0.000257,-0.000227,0.003163,-0.001377
3.245000,0.005072,-0.010701,-0.018056,0.000214,-0.000057,-0.000183,0.002514,-0.000080
3.245500,0.005141,0.019968,-0.000378,0.000615,-0.000269,0.000024,0.002514,-0.002350
3.246000,0.007200,0.018506,0.006098,-0.000190,-0.000134,0.000134,0.002838,-0.000729
3.246500,0.007134,0.006965,-0.007505,0.000263,0.000005,-0.000007,0.002838,-0.002674
3.247000,-0.005017,-0.006999,0.019378,0.000480,0.000296,-0.000094,0.002838,-0.000729
3.247500,-0.004974,0.002208,0.029559,0.000341,-0.000203,-0.000068,0.003163,-0.000729
3.248000,-0.004856,0.018875,0.013647,0.000337,0.000066,0.000219,0.002514,-0.003647
3.248500,0.007171,0.018592,0.009433,-0.000094,0.000140,0.000137,0.003163,0.001541
3.249000,0.009238,0.003578,0.010216,0.000532,-0.000121,0.000247,0.002838,-0.003647
3.249500,-0.020923,-0.018669,0.003660,-0.000042,0.000177,0.000173,0.002190,-0.001702
3.250000,-0.020973,-0.002200,-0.006688,0.000182,0.000087,0.000037,0.002190,0.000568
3.250500,-0.008856,-0.006778,0.010589,0.000254,0.000569,0.000326,0.002190,-0.003323
3.251000,0.015256,0.016352,0.002981,-0.000014,0.000370,0.000281,0.002190,0.000568
3.251500,0.003147,-0.002383,0.009703,0.000173,0.000169,0.000131,0.001866,-0.003323
3.252000,-0.010990,-0.027187,-0.000992,-0.000191,0.000017,-0.000138,0.002514,-0.000080
3.252500,-0.017000,0.000010,0.009713,0.000099,0.000118,-0.000016,0.001866,-0.001053
3.253000,0.001042,-0.008211,-0.004358,0.000187,0.000488,-0.000066,0.002514,-0.003323
3.253500,0.010973,0.004641,-0.005219,0.000435,0.000589,-0.000281,0.002514,0.001541
3.254000,0.005028,-0.001213,-0.001234,0.000362,0.000323,-0.000147,0.002838,-0.002674
3.254500,0.007108,-0.007346,-0.001271,-0.000095,-0.000096,-0.000098,0.002838,-0.001377
3.255000,-0.013008,0.011670,-0.017768,-0.000175,0.000289,-0.000126,0.002514,-0.003647
3.255500,0.009052,-0.006122,-0.008395,0.000003,0.000168,-0.000207,0.002190,-0.003323
3.256000,0.001172,0.008393,-0.020193,0.000462,0.000092,0.000133,0.002514,-0.000729
3.256500,-0.003029,-0.003591,-0.004641,0.000397,0.000011,-0.000265,0.002838,-0.001702
3.257000,0.005233,0.001016,-0.017153,-0.000049,-0.000309,0.000126,0.002514,-0.000080
3.257500,-0.004739,0.014165,-0.033222,-0.000209,0.000104,0.000324,0.003163,-0.001702
3.258000,0.001164,0.005849,-0.017215,0.000026,0.000125,0.000102,0.002190,-0.003647
3.258500,-0.016910,0.002624,-0.002872,0.000396,0.000169,0.000182,0.003487,0.003811
3.259000,-0.012940,-0.002257,-0.003507,0.000225,0.000068,0.000040,0.003163,-0.002026
3.259500,0.001109,0.010493,0.023120,0.000336,-0.000048,0.000078,0.002838,-0.002999
3.260000,0.007179,0.006839,0.016225,-0.000108,0.000117,0.000162,0.003163,0.000244
3.260500,0.009186,0.005766,0.013062,0.000400,-0.000258,0.000105,0.003163,-0.002674
3.261000,-0.020946,-0.020841,0.003857,0.000416,0.000174,0.000147,0.002514,-0.000080
3.261500,-0.016948,0.002505,-0.003317,0.000160,0.000255,0.000097,0.002838,-0.000404
3.262000,-0.004889,0.004887,0.016948,0.000406,0.000429,0.000219,0.002838,-0.001377
3.262500,0.011117,0.016279,0.012409,0.000126,0.000309,0.000028,0.003163,-0.000404
3.263000,0.001069,0.010537,0.016175,0.000429,0.000062,-0.000005,0.002838,-0.003323
3.263500,-0.010858,-0.022322,0.003455,-0.000067,-0.000044,0.000173,0.002838,0.001541
3.264000,-0.019036,0.001203,0.012992,0.000107,0.000239,-0.000043,0.002514,-0.002026
3.264500,-0.004861,-0.004651,0.006699,0.000119,0.000189,0.000184,0.001866,-0.001377
3.265000,0.017200,0.015052,-0.007757,0.000020,0.000112,0.000054,0.003163,0.002838
3.265500,0.001087,-0.003693,-0.011106,0.000020,-0.000063,-0.000099,0.003163,-0.003323
3.266000,-0.014942,-0.015379,-0.003833,-0.000267,0.000008,0.000004,0.002838,-0.001702
3.266500,-0.024925,-0.002350,-0.006517,-0.000240,-0.000134,0.000116,0.002190,-0.002350
3.267000,-0.014929,-0.005671,-0.040555,-0.000030,0.000445,0.000038,0.001541,-0.000404
3.267500,-0.008983,0.007244,-0.027471,0.000410,0.000345,-0.000094,0.003163,0.000244
3.268000,-0.002933,-0.012867,-0.014137,0.000210,0.000265,-0.000043,0.003487,-0.002350
3.268500,-0.002918,-0.008504,-0.021337,-0.000241,-0.000283,-0.000162,0.002838,0.002514
3.269000,-0.013003,0.009350,-0.007536,-0.000138,0.000371,-0.000069,0.002838,-0.004945
3.269500,0.003017,-0.009648,0.005201,0.000035,0.000065,-0.000210,0.002838,-0.004620
3.270000,-0.002989,0.010679,0.006073,0.000664,0.000166,-0.000089,0.001541,0.002514
3.270500,0.001015,-0.008343,-0.018240,0.000134,0.000132,-0.000239,0.003811,-0.003647
3.271000,0.001023,0.010270,0.015484,0.000095,-0.000182,-0.000178,0.002838,0.002190
3.271500,-0.004972,0.011496,0.019137,-0.000221,0.000213,-0.000037,0.003163,-0.000729
3.272000,0.009075,-0.006148,0.018866,0.000195,-0.000112,-0.000122,0.003163,-0.001053
3.272500,-0.016956,-0.006735,-0.006462,0.000580,0.000144,0.000068,0.004136,0.000568
3.273000,-0.010926,-0.003671,0.002904,-0.000019,-0.000299,-0.000020,0.002190,-0.003972
3.273500,-0.008878,0.018949,0.013801,0.000434,0.000087,0.000219,0.002514,0.001217
3.274000,0.015277,0.025653,0.009762,-0.000105,0.000174,0.000310,0.003811,-0.000080
3.274500,0.005096,0.003414,0.043166,0.000441,0.000012,0.000080,0.003163,-0.002350
3.275000,-0.024978,-0.011560,0.017152,0.000046,0.000389,0.000177,0.003163,-0.000080
3.275500,-0.022970,0.001333,-0.009950,0.000201,-0.000013,0.000036,0.003811,-0.001377
3.276000,-0.006876,-0.003395,0.023784,0.000317,0.000251,0.000242,0.002838,-0.002674
3.276500,0.017207,0.022189,0.002602,0.000154,0.000272,0.000144,0.003163,-0.001377
3.277000,0.005126,-0.005944,0.006057,0.000199,0.000132,0.000046,0.003811,-0.002350
3.277500,-0.012942,-0.018855,0.002962,-0.000050,-0.000033,0.000005,0.003811,-0.000404
3.278000,-0.019003,0.001348,0.003235,0.000202,0.000404,0.000042,0.001866,-0.002350
3.278500,-0.000954,-0.004745,0.002472,0.000206,0.000221,-0.000067,0.003163,0.002190
3.279000,0.025111,0.010413,-0.005073,0.000507,0.000257,-0.000165,0.003163,-0.001377
3.279500,0.013194,-0.001235,-0.017518,0.000357,-0.000109,0.000020,0.001866,-0.002350
3.280000,0.011145,-0.005133,-0.011562,-0.000182,-0.000449,-0.000156,0.003487,0.001866
3.280500,0.001078,0.005592,0.002204,-0.000211,0.000045,-0.000067,0.001217,-0.002350
3.281000,0.003054,-0.009743,-0.008292,-0.000202,-0.000125,-0.000214,0.001541,0.001866
3.281500,0.007041,-0.000018,-0.007943,0.000506,0.000172,-0.000175,0.003811,-0.000080
3.282000,-0.004958,0.000069,-0.020919,0.000277,0.000216,-0.000096,0.002838,-0.001053
3.282500,0.005102,0.012619,-0.014723,-0.000039,-0.000285,-0.000151,0.003811,0.002514
3.283000,0.001146,0.003381,-0.014171,-0.000269,0.000240,0.000073,0.003811,-0.005917
3.283500,0.001106,-0.003704,-0.014375,0.000066,-0.000257,-0.000100,0.003811,0.001217
3.284000,-0.008991,0.000169,-0.007182,0.000610,0.000096,-0.000096,0.003811,0.000244
3.284500,-0.008943,-0.009508,0.002762,0.000043,-0.000143,-0.000047,0.002838,-0.002026
3.285000,-0.004896,0.018868,0.020217,0.000525,-0.000047,0.000136,0.003487,0.000568
3.285500,-0.004911,0.016389,0.013051,0.000041,0.000236,0.000106,0.002514,-0.001702
3.286000,-0.000831,0.004862,-0.016740,0.000492,-0.000033,0.000130,0.003163,0.000893
3.286500,-0.014975,-0.015142,0.006577,0.000348,0.000083,0.000009,0.002190,-0.000404
3.287000,-0.017016,0.000033,0.023243,0.000289,0.000060,-0.000015,0.001866,0.000244
3.287500,-0.011007,0.001341,0.026637,0.000483,0.000464,0.000049,0.002190,0.002514
3.288000,0.019137,0.011539,0.008767,0.000237,0.000237,-0.000027,0.002190,-0.001377
3.288500,0.007141,0.002335,0.023170,0.000526,0.000001,0.000107,0.001541,0.002190
3.289000,-0.010932,-0.020045,0.009687,-0.000056,0.000011,0.000034,0.003163,-0.000729
3.289500,-0.006957,0.010479,0.012818,0.000103,0.000084,-0.000010,0.000893,-0.002026
3.290000,-0.000860,0.000074,-0.010405,-0.000001,0.000525,0.000159,0.001217,0.002838
3.290500,0.015116,0.014105,-0.004428,0.000393,0.000562,0.000004,0.003163,-0.002999
3.291000,0.007081,0.006977,-0.004401,0.000357,0.000115,-0.000090,0.004136,0.000244
3.291500,-0.004821,-0.011914,-0.023949,-0.000396,-0.000131,0.000090,0.002190,0.000893
3.292000,-0.022883,0.008321,-0.016350,-0.000184,0.000015,0.000205,0.002838,0.001217
3.292500,0.003133,-0.006987,-0.030903,0.000236,0.000174,-0.000013,0.002838,0.000893
3.293000,-0.000977,0.011766,-0.014491,0.000244,0.000409,-0.000118,0.003487,-0.002350
3.293500,-0.008902,-0.011711,-0.020513,0.000077,-0.000003,0.000008,0.004136,0.001541
3.294000,0.007092,0.004249,0.015381,-0.000174,-0.000294,-0.000124,0.003487,-0.000080
3.294500,-0.000872,0.006896,-0.004014,-0.000202,0.000166,0.000073,0.004136,-0.001377
3.295000,0.009061,-0.010735,-0.008199,0.000167,0.000168,-0.000179,0.003163,0.003811
3.295500,0.003005,0.000063,0.002319,0.000698,0.000192,-0.000174,0.002838,-0.003647
3.296000,-0.002916,-0.001268,-0.014224,0.000082,-0.000070,-0.000071,0.004136,0.000893
3.296500,0.009053,0.005691,0.022350,0.000539,-0.000176,-0.000145,0.002838,0.002514
3.297000,0.005126,0.008106,0.009403,0.000179,0.000071,0.000050,0.002514,0.000244
3.297500,0.025156,0.017360,0.012035,0.000499,-0.000106,-0.000080,0.002514,0.001541
3.298000,-0.002933,-0.007953,-0.006960,0.000708,0.000312,0.000018,0.003811,-0.001053
3.298500,-0.004891,-0.000055,0.009805,0.000188,-0.000117,0.000071,0.002190,0.001866
3.299000,-0.000863,0.016525,0.016831,0.000417,0.000153,0.000193,0.001541,0.001541
3.299500,0.015229,0.011655,0.009630,0.000149,0.000260,0.000224,0.004136,-0.001377
3.300000,0.007199,0.004686,0.020113,0.000399,-0.000026,0.000219,0.002190,0.002514
3.300500,-0.008868,-0.018706,0.010279,0.000235,-0.000005,0.000177,0.002838,-0.001053
3.301000,-0.010931,0.008280,0.016744,0.000190,0.000216,0.000130,0.002838,0.000893
3.301500,-0.012909,0.009486,0.013607,0.000151,0.000200,0.000186,0.001866,0.001866
3.302000,0.023267,0.013865,-0.000853,0.000013,0.000133,0.000169,0.003487,-0.001377
3.302500,0.001184,-0.008122,-0.003333,0.000331,0.000071,0.000184,0.003163,0.000568
3.303000,-0.000891,-0.016689,-0.000880,-0.000140,-0.000211,-0.000049,0.003163,-0.002350
3.303500,-0.013035,0.004629,0.002425,-0.000022,0.000289,-0.000125,0.002190,0.000568
3.304000,0.003077,-0.009534,0.005708,0.000039,0.000229,-0.000040,0.002190,0.001541
3.304500,0.015170,0.011822,-0.031049,0.000611,0.000093,-0.000030,0.002514,-0.002026
3.305000,0.003035,-0.009350,-0.004372,0.000461,0.000309,-0.000122,0.002838,0.002514
3.305500,0.009077,-0.008498,0.005297,0.000086,-0.000054,-0.000152,0.002514,-0.000729
3.306000,-0.006974,0.005683,-0.001072,-0.000301,0.000312,-0.000069,0.002514,0.001541
3.306500,0.015104,0.002210,-0.031793,0.000369,-0.000065,-0.000232,0.002514,0.001866
3.307000,0.001144,0.008446,-0.033821,0.000554,0.000148,0.000049,0.001866,0.000244
3.307500,0.001063,0.001073,-0.011118,0.000186,0.000016,-0.000124,0.004136,0.001541
3.308000,0.009067,0.012622,0.012035,0.000151,-0.000091,-0.000145,0.003163,-0.000729
3.308500,0.003085,0.023455,0.005996,0.000261,0.000296,0.000028,0.002190,0.000568
3.309000,0.015180,0.004534,-0.007640,0.000386,-0.000289,-0.000035,0.002838,0.000893
3.309500,-0.012983,0.004976,0.003338,0.000594,0.000364,0.000047,0.002838,-0.002026
3.310000,-0.025014,0.007096,-0.000138,0.000044,-0.000003,-0.000019,0.002838,0.002190
3.310500,-0.012935,0.018946,0.013621,0.000434,0.000111,0.000133,0.002514,-0.001053
3.311000,0.007271,0.023492,-0.003223,-0.000020,0.000275,0.000364,0.003811,0.000568
3.311500,0.013158,0.019737,0.015934,0.000283,-0.000175,0.000027,0.002514,0.001217
3.312000,-0.012917,-0.011567,0.013671,0.000275,0.000290,0.000181,0.003163,-0.002026
3.312500,-0.020942,0.004899,-0.013230,0.000079,0.000278,0.000124,0.002190,0.001866
3.313000,-0.000881,0.009598,0.020308,0.000664,0.000263,0.000194,0.001866,0.000568
3.313500,0.019213,0.016409,-0.010848,0.000309,0.000318,0.000115,0.002514,0.001217
3.314000,0.003011,-0.004792,0.042745,0.000491,0.000192,-0.000062,0.002190,0.000893
3.314500,0.001046,-0.020230,0.035912,-0.000013,0.000078,-0.000043,0.002190,0.000568
3.315000,-0.021032,-0.004613,0.009739,-0.000016,0.000475,0.000011,0.002514,0.004136
3.315500,-0.002918,-0.001072,0.006357,0.000230,0.000506,0.000104,0.001866,-0.000404
3.316000,0.015221,0.011838,-0.000285,0.000431,0.000423,0.000227,0.001866,0.001541
3.316500,0.009127,-0.001073,0.002866,0.000739,0.000074,0.000023,0.002514,0.002190
3.317000,0.003102,-0.007344,-0.001131,-0.000094,-0.000238,-0.000101,0.002514,-0.001702
3.317500,-0.004902,0.013885,-0.010872,-0.000260,-0.000034,-0.000013,0.001541,0.001541
3.318000,-0.000937,0.000061,-0.031165,0.000180,0.000360,-0.000095,-0.000080,0.001866
3.318500,0.017244,0.008307,-0.023931,0.000501,0.000138,0.000139,0.001541,0.001866
3.319000,-0.008932,-0.002124,-0.033896,0.000454,0.000128,-0.000043,0.002838,0.002190
3.319500,0.001276,-0.001267,-0.033568,-0.000061,-0.000505,0.000177,0.003163,-0.001053
3.320000,-0.006818,0.003578,-0.030223,-0.000031,-0.000020,0.000152,0.002838,0.003487
3.320500,0.009140,0.005768,-0.027946,0.000112,0.000080,-0.000064,0.002514,0.000244
3.321000,-0.000951,0.004792,0.002769,0.000539,0.000214,-0.000034,0.002838,0.001217
3.321500,-0.003036,-0.005938,-0.001265,0.000525,-0.000127,-0.000294,0.003811,0.003487
3.322000,0.009143,0.012758,0.016120,0.000389,-0.000233,0.000024,0.002514,0.001217
3.322500,0.001033,0.012713,0.025818,0.000112,0.000147,-0.000061,0.003163,0.002838
3.323000,0.019129,0.006759,0.029026,0.000541,-0.000345,-0.000086,0.003163,0.001541
3.323500,-0.004957,-0.004591,0.019855,0.000588,0.000128,0.000018,0.003163,0.001866
3.324000,-0.008963,-0.000030,0.016368,0.000284,-0.000040,-0.000013,0.003487,0.002190
3.324500,0.011106,0.018598,0.025961,0.000467,-0.000165,-0.000028,0.003163,-0.000404
3.325000,0.007157,0.002216,0.006047,0.000007,0.000201,0.000105,0.003487,0.003487
3.325500,0.003207,0.004826,0.000223,0.000540,-0.000086,0.000217,0.002838,-0.000080
3.326000,-0.002916,-0.010624,-0.007429,0.000035,0.000155,-0.000016,0.003163,-0.001377
3.326500,-0.021012,0.002208,0.006179,-0.000172,-0.000132,-0.000077,0.002514,0.002838
3.327000,-0.006962,0.003584,0.016363,0.000163,0.000527,0.000077,0.001541,0.000893
3.327500,0.015229,0.018554,-0.000754,-0.000053,0.000012,0.000138,0.002514,0.002190
3.328000,-0.000889,-0.000103,0.016342,0.000140,-0.000002,0.000073,0.002838,0.001541
3.328500,-0.010976,-0.015364,-0.000766,-0.000081,0.000093,-0.000077,0.002838,0.001217
3.329000,-0.019016,0.008310,-0.017344,-0.000094,0.000489,-0.000042,0.002514,0.002514
3.329500,0.001113,-0.003484,-0.031007,0.000068,0.000351,-0.000012,0.001866,-0.000080
3.330000,0.015120,0.004633,-0.018043,0.000433,0.000125,-0.000116,0.003163,0.003487
3.330500,0.001086,-0.005870,-0.010848,0.000245,0.000183,-0.000040,0.003163,0.000893
3.331000,0.007119,-0.002715,-0.014886,-0.000308,-0.000122,-0.000127,0.003163,0.000893
3.331500,-0.006991,0.010428,0.002332,-0.000088,0.000253,-0.000094,0.002514,0.004136
3.332000,0.010972,-0.005001,-0.005600,0.000193,0.000100,-0.000402,0.002190,0.001217
3.332500,0.007038,0.000087,-0.017976,0.000600,0.000337,-0.000173,0.002514,0.002838
3.333000,-0.000871,-0.006901,-0.037381,0.000378,0.000058,-0.000015,0.003487,0.003811
3.333500,0.015049,0.006658,0.008144,0.000115,-0.000067,-0.000258,0.002838,0.002190
3.334000,-0.010904,0.015232,-0.023946,-0.000203,0.000138,0.000043,0.003163,0.001866
3.334500,0.005008,-0.003704,-0.004943,0.000252,0.000050,-0.000263,0.002514,-0.000729
3.335000,0.005117,-0.003547,-0.004057,0.000350,0.000047,-0.000010,0.003163,0.004460
3.335500,-0.013004,0.004919,-0.027371,0.000493,0.000203,-0.000125,0.003163,0.001541
3.336000,0.003186,0.014063,0.010041,0.000400,-0.000254,0.000162,0.002514,0.000893
3.336500,0.007227,0.009299,-0.013820,-0.000098,0.000118,0.000189,0.003163,0.003811
3.337000,0.015124,0.011634,0.012448,0.000521,0.000036,-0.000028,0.003163,-0.000080
3.337500,-0.018964,-0.010289,0.000304,0.000563,0.000047,0.000066,0.003163,0.003163
3.338000,-0.018957,0.006012,-0.003318,0.000085,0.000266,0.000098,0.003163,0.002190
3.338500,-0.008791,0.000192,-0.002626,0.000287,-0.000041,0.000322,0.001866,0.002514
3.339000,0.017258,0.010386,-0.010775,-0.000050,0.000087,0.000165,0.003163,0.002838
3.339500,0.015157,-0.004756,0.005907,0.000482,0.000071,0.000023,0.003163,0.000244
3.340000,-0.006875,-0.027047,-0.013786,-0.000004,-0.000118,0.000031,0.002838,0.002514
3.340500,-0.006995,0.010461,0.009178,0.000101,0.000140,-0.000094,0.002514,0.001217
3.341000,0.007140,-0.006920,-0.007182,0.000474,0.000339,0.000077,0.001866,0.001541
3.341500,0.025166,0.007996,0.008673,0.000309,0.000204,-0.000026,0.002514,0.004784
3.342000,0.011221,-0.004716,0.006486,0.000345,0.000012,0.000189,0.002838,0.000893
3.342500,0.005197,-0.010836,-0.014220,-0.000347,-0.000107,0.000066,0.003163,0.003487
3.343000,-0.014907,-0.001099,-0.016862,-0.000050,0.000138,0.000094,0.002190,0.002838
3.343500,0.007124,-0.000184,-0.028125,-0.000107,0.000097,-0.000096,0.002514,0.002190
3.344000,0.003037,0.009490,-0.021191,0.000511,0.000329,-0.000145,0.002838,0.003811
3.344500,-0.004883,-0.000059,-0.017258,0.000136,-0.000252,-0.000017,0.003163,0.000568
3.345000,0.005183,-0.003880,-0.004177,-0.000123,-0.000610,-0.000018,0.003163,0.005109
3.345500,-0.006862,0.005740,-0.007058,-0.000206,-0.000075,0.000097,0.002514,0.002190
3.346000,0.009026,0.000903,-0.015334,0.000037,0.000111,-0.000290,0.001866,0.001866
3.346500,-0.001035,0.004788,0.002285,0.000678,0.000296,-0.000201,0.003163,0.004784
3.347000,-0.015042,-0.008174,-0.004112,0.000240,0.000165,-0.000158,0.004136,0.000893
3.347500,0.006990,0.011470,0.018526,0.000427,-0.000192,-0.000286,0.002514,0.002838
3.348000,0.001032,0.005634,-0.004792,-0.000165,0.000238,-0.000150,0.003163,0.003487
3.348500,0.013065,-0.001393,-0.001560,0.000402,-0.000137,-0.000232,0.002838,0.001217
3.349000,-0.009013,-0.011650,0.019655,0.000552,0.000155,-0.000070,0.003487,0.002838
3.349500,-0.011012,0.003521,0.009423,0.000302,0.000081,-0.000097,0.003487,0.001866
3.350000,0.003031,0.016270,0.035998,0.000366,0.000048,-0.000058,0.002514,0.003163
3.350500,0.013171,0.010295,0.012453,-0.000094,0.000137,0.000081,0.003811,0.001866
3.351000,0.009006,0.008111,0.018773,0.000598,0.000127,-0.000198,0.002514,0.001217
