"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
47.515000,0.162956,0.233825,-2.622687,0.005483,0.003024,0.002561,0.003487,0.004136
47.520000,0.156991,0.227915,-2.639295,0.005124,0.002928,0.002610,0.003487,0.002190
47.525000,0.173250,0.241999,-2.648545,0.005146,0.002581,0.002953,0.002514,0.002514
47.530000,0.161158,0.244234,-2.648885,0.004552,0.002904,0.002892,0.002514,-0.002999
47.535000,0.172993,0.232272,-2.647269,0.004760,0.002950,0.002417,0.002514,-0.002026
47.540000,0.169007,0.234989,-2.653173,0.005341,0.003076,0.002533,0.003487,-0.000729
47.545000,0.155015,0.236295,-2.665966,0.005073,0.003214,0.002668,0.003487,-0.003647
47.550000,0.171153,0.235675,-2.639599,0.004593,0.002188,0.002664,0.002838,-0.001053
47.555000,0.150913,0.231140,-2.616311,0.004581,0.002910,0.002522,0.002514,0.000568
47.560000,0.163046,0.224312,-2.642810,0.004775,0.003202,0.002695,0.001866,-0.002026
47.565000,0.175169,0.252739,-2.675958,0.005339,0.003090,0.002792,0.002514,-0.001377
47.570000,0.165095,0.237453,-2.672694,0.005122,0.003183,0.002728,0.003163,0.000568
47.575000,0.172951,0.215713,-2.607004,0.004912,0.002704,0.002386,0.002190,-0.002026
47.580000,0.126940,0.255274,-2.665019,0.004812,0.003368,0.002804,0.001866,0.000893
47.585000,0.171192,0.236348,-2.672294,0.005069,0.003397,0.002927,0.002514,0.003163
47.590000,0.179204,0.245601,-2.652339,0.005303,0.003013,0.002876,0.001866,0.001217
47.595000,0.165102,0.246829,-2.631945,0.005365,0.003008,0.002845,0.002514,0.002190
47.600000,0.171142,0.240809,-2.666114,0.005042,0.002872,0.002728,0.002190,0.003163
47.605000,0.159132,0.273868,-2.655265,0.004899,0.003341,0.002962,0.001866,-0.000080
47.610000,0.173309,0.251828,-2.674653,0.005481,0.003181,0.003158,0.001217,0.002190
47.615000,0.193288,0.263169,-2.665982,0.005434,0.002898,0.002885,0.001866,0.001541
47.620000,0.185249,0.263371,-2.679136,0.005579,0.003081,0.002884,0.002514,-0.001377
47.625000,0.167310,0.248133,-2.691625,0.005131,0.002753,0.003064,0.003163,-0.000729
47.630000,0.157268,0.265816,-2.667598,0.005233,0.002745,0.003152,0.002190,-0.000080
47.635000,0.181289,0.265742,-2.685520,0.005359,0.003133,0.002994,0.001866,-0.002350
47.640000,0.201402,0.288999,-2.689377,0.005190,0.003066,0.003034,0.002838,-0.001377
47.645000,0.179420,0.260005,-2.691181,0.005566,0.002675,0.003213,0.002514,-0.001053
47.650000,0.185272,0.251285,-2.689686,0.005181,0.002346,0.002731,0.002514,-0.002026
47.655000,0.171084,0.262060,-2.655991,0.005577,0.002775,0.002653,0.002190,-0.003323
47.660000,0.175203,0.274030,-2.682237,0.005592,0.003106,0.002884,0.000893,0.001217
47.665000,0.215385,0.292430,-2.683339,0.005528,0.002953,0.002873,0.002838,-0.002350
47.670000,0.183269,0.264431,-2.682467,0.005489,0.002652,0.002851,0.003163,0.000244
47.675000,0.173076,0.246404,-2.653386,0.005021,0.002390,0.002502,0.002838,0.002190
47.680000,0.171105,0.278450,-2.666128,0.005334,0.002854,0.002684,0.002514,0.000244
47.685000,0.181260,0.279795,-2.682286,0.005525,0.002905,0.002913,0.001541,0.002514
47.690000,0.193288,0.279446,-2.676408,0.005094,0.002813,0.002830,0.001866,0.002838
47.695000,0.183024,0.266407,-2.623457,0.005501,0.002648,0.002462,0.002190,-0.000080
47.700000,0.167049,0.243134,-2.649525,0.005291,0.002698,0.002588,0.003163,0.001866
47.705000,0.163199,0.283371,-2.664913,0.005368,0.002896,0.002993,0.002514,0.002514
47.710000,0.177280,0.275081,-2.661698,0.005506,0.002762,0.003023,0.002514,-0.000404
47.715000,0.203280,0.292221,-2.660112,0.005111,0.002887,0.002783,0.003811,0.000244
47.720000,0.195235,0.278287,-2.646211,0.005513,0.002713,0.002778,0.001866,-0.000080
47.725000,0.173278,0.261028,-2.681902,0.005244,0.002960,0.003016,0.003487,-0.003647
47.730000,0.171120,0.269038,-2.655924,0.005286,0.002857,0.002738,0.003163,-0.001377
47.735000,0.187163,0.280531,-2.629539,0.005342,0.002648,0.002719,0.002190,-0.000080
47.740000,0.203235,0.285056,-2.650420,0.004979,0.002891,0.002697,0.002514,-0.003323
47.745000,0.207321,0.273447,-2.639589,0.005576,0.002369,0.002807,0.002838,-0.001053
47.750000,0.186946,0.264041,-2.624077,0.005719,0.002708,0.002268,0.002838,-0.001053
47.755000,0.182909,0.259181,-2.610841,0.005508,0.002513,0.002207,0.003163,-0.003323
47.760000,0.203142,0.287366,-2.620447,0.005369,0.002719,0.002560,0.002838,-0.001053
47.765000,0.203139,0.277858,-2.630895,0.004942,0.002894,0.002527,0.002838,0.000568
47.770000,0.209265,0.260447,-2.629986,0.005554,0.002445,0.002692,0.002838,-0.001377
47.775000,0.186947,0.249700,-2.607579,0.005270,0.002607,0.002262,0.003163,0.001866
47.780000,0.199054,0.249600,-2.614385,0.005123,0.002567,0.002348,0.002838,0.002838
47.785000,0.201241,0.272207,-2.633222,0.005244,0.002710,0.002749,0.002514,0.000244
47.790000,0.201336,0.272309,-2.652877,0.005104,0.002795,0.002917,0.003487,0.002514
47.795000,0.225269,0.255567,-2.596984,0.005712,0.002462,0.002643,0.002838,0.002838
47.800000,0.193098,0.237113,-2.616599,0.005628,0.002821,0.002572,0.002190,0.000244
47.805000,0.189206,0.246421,-2.643044,0.005252,0.002377,0.002678,0.002838,0.002514
47.810000,0.203294,0.261759,-2.625958,0.005660,0.002422,0.002832,0.003163,0.001541
47.815000,0.215095,0.261154,-2.581188,0.005088,0.002745,0.002417,0.002838,-0.001377
47.820000,0.213199,0.255504,-2.627533,0.005382,0.002289,0.002465,0.002838,0.000244
47.825000,0.205213,0.248739,-2.602987,0.005639,0.002608,0.002719,0.003487,-0.001053
47.830000,0.203104,0.247234,-2.607465,0.005251,0.002350,0.002404,0.003487,-0.002674
47.835000,0.205076,0.262511,-2.594081,0.005472,0.002357,0.002384,0.003163,-0.000729
47.840000,0.209202,0.257964,-2.603519,0.005309,0.002751,0.002666,0.002838,-0.002026
47.845000,0.217168,0.243718,-2.610996,0.005507,0.002324,0.002409,0.003163,-0.002999
47.850000,0.191062,0.233489,-2.616903,0.005467,0.002754,0.002485,0.003163,-0.001053
47.855000,0.199071,0.249622,-2.600690,0.005173,0.002593,0.002434,0.003163,-0.001377
47.860000,0.209117,0.269627,-2.597289,0.005509,0.002551,0.002473,0.003163,-0.002999
47.865000,0.211308,0.270971,-2.653733,0.004950,0.002989,0.002780,0.003163,0.000568
47.870000,0.217327,0.248658,-2.640220,0.005440,0.002489,0.002719,0.003487,-0.000404
47.875000,0.193033,0.246376,-2.617200,0.005439,0.002903,0.002434,0.003163,-0.001702
47.880000,0.193085,0.248882,-2.653921,0.005495,0.002932,0.002461,0.003811,0.002190
47.885000,0.205308,0.258203,-2.636226,0.005451,0.002581,0.002831,0.003163,0.002514
47.890000,0.207114,0.259085,-2.624420,0.005076,0.003015,0.002469,0.003163,0.000568
47.895000,0.223094,0.249538,-2.615103,0.005719,0.002342,0.002190,0.001866,0.002190
47.900000,0.193054,0.239461,-2.637198,0.005589,0.002906,0.002432,0.003163,-0.001053
47.905000,0.209150,0.234447,-2.644543,0.005317,0.002516,0.002374,0.002838,-0.001053
47.910000,0.207131,0.247335,-2.637758,0.005526,0.002161,0.002320,0.002838,0.001217
47.915000,0.203055,0.247118,-2.614800,0.004826,0.002714,0.002320,0.003487,-0.001377
47.920000,0.217138,0.234359,-2.631480,0.005501,0.002413,0.002294,0.002514,-0.002674
47.925000,0.199106,0.243155,-2.647022,0.005841,0.003116,0.002522,0.003163,-0.001377
47.930000,0.203041,0.247400,-2.638078,0.005481,0.002599,0.002238,0.003811,-0.002350
47.935000,0.203111,0.263828,-2.607096,0.005667,0.002256,0.002439,0.002838,-0.002674
47.940000,0.199113,0.266304,-2.647513,0.005256,0.002864,0.002467,0.002838,0.000244
47.945000,0.219308,0.254734,-2.680716,0.005794,0.002558,0.002581,0.002514,-0.002026
47.950000,0.179099,0.245687,-2.669619,0.006001,0.002539,0.002538,0.002838,-0.002350
47.955000,0.183169,0.240882,-2.679707,0.005831,0.002273,0.002562,0.003811,-0.000404
47.960000,0.197209,0.260814,-2.700409,0.005832,0.002517,0.002518,0.002838,-0.002350
47.965000,0.191415,0.264683,-2.729012,0.005578,0.002883,0.003022,0.003487,0.000568
47.970000,0.181124,0.253907,-2.717003,0.005847,0.002475,0.002425,0.003163,0.000244
47.975000,0.177082,0.254033,-2.679568,0.006232,0.002546,0.002513,0.002514,0.000244
47.980000,0.167170,0.260082,-2.749627,0.005744,0.002693,0.002617,0.003487,0.002838
47.985000,0.191383,0.276357,-2.705413,0.006109,0.002154,0.002911,0.003487,0.004136
47.990000,0.199334,0.262082,-2.723400,0.005557,0.002729,0.002742,0.004136,0.001866
47.995000,0.191279,0.259784,-2.726638,0.005827,0.002333,0.002624,0.002838,0.001866
48.000000,0.165195,0.268458,-2.735559,0.006028,0.002724,0.002762,0.003811,0.001866
48.005000,0.187284,0.257370,-2.719807,0.005583,0.002331,0.002677,0.003163,-0.001053
48.010000,0.187288,0.264461,-2.746790,0.005663,0.002191,0.002593,0.002190,0.000893
48.015000,0.195192,0.264111,-2.687286,0.005335,0.002559,0.002516,0.003487,0.000568
48.020000,0.197085,0.267720,-2.691166,0.005866,0.002514,0.002268,0.002514,-0.002026
48.025000,0.179089,0.241017,-2.690015,0.005879,0.002710,0.002480,0.003487,-0.001377
48.030000,0.179028,0.252547,-2.704279,0.005512,0.002683,0.002284,0.003163,-0.000080
48.035000,0.207115,0.271118,-2.674611,0.005928,0.002426,0.002273,0.002838,-0.003323
48.040000,0.205148,0.269870,-2.705069,0.005309,0.002695,0.002297,0.003487,-0.002026
48.045000,0.209239,0.270019,-2.690811,0.005828,0.002361,0.002468,0.002838,-0.000729
48.050000,0.179063,0.243314,-2.680040,0.005985,0.002542,0.002424,0.003163,-0.002999
48.055000,0.196902,0.260422,-2.641817,0.005831,0.002681,0.002017,0.003163,-0.000404
48.060000,0.187169,0.268968,-2.693532,0.005738,0.002213,0.002486,0.003163,0.000244
48.065000,0.187290,0.269112,-2.719803,0.005411,0.002576,0.002738,0.003163,-0.002026
48.070000,0.197238,0.272557,-2.693411,0.005942,0.002317,0.002577,0.002838,0.000568
48.075000,0.173020,0.249254,-2.679994,0.005833,0.002906,0.002454,0.003487,0.002838
48.080000,0.167236,0.260002,-2.725632,0.005655,0.002471,0.002785,0.003811,-0.001053
48.085000,0.183319,0.262276,-2.722485,0.005801,0.002404,0.002820,0.003487,0.002514
48.090000,0.177150,0.263173,-2.689856,0.005340,0.002717,0.002623,0.003811,0.002190
48.095000,0.191211,0.259549,-2.693523,0.005641,0.002277,0.002541,0.002514,0.000568
48.100000,0.166972,0.236245,-2.663264,0.005674,0.002836,0.002420,0.003487,0.001541
48.105000,0.171109,0.245696,-2.692969,0.005766,0.002396,0.002531,0.003811,0.001866
48.110000,0.178972,0.261874,-2.630110,0.005760,0.002781,0.002406,0.003487,-0.001053
48.115000,0.201022,0.267422,-2.644821,0.005353,0.002963,0.002273,0.003163,0.001866
48.120000,0.191063,0.254814,-2.650403,0.005856,0.002633,0.002406,0.003163,0.001217
48.125000,0.160911,0.228050,-2.653171,0.005775,0.002790,0.002360,0.002190,-0.002999
48.130000,0.170976,0.240674,-2.663802,0.005411,0.002484,0.002306,0.003811,0.000244
48.135000,0.176930,0.248892,-2.633788,0.005691,0.002689,0.002287,0.002838,-0.000404
48.140000,0.189010,0.265144,-2.657895,0.005110,0.003008,0.002322,0.002838,-0.003647
48.145000,0.191042,0.240516,-2.623791,0.005549,0.002613,0.002401,0.002514,-0.000080
48.150000,0.187115,0.217372,-2.656576,0.005803,0.002699,0.002534,0.003163,-0.000404
48.155000,0.166821,0.242889,-2.644442,0.005330,0.002672,0.002083,0.002190,-0.002674
48.160000,0.169042,0.246835,-2.649318,0.005733,0.002763,0.002593,0.002190,-0.000404
48.165000,0.191127,0.252371,-2.674075,0.004997,0.003196,0.002544,0.002514,-0.000080
48.170000,0.197108,0.239357,-2.637154,0.005632,0.002469,0.002429,0.002838,-0.001702
48.175000,0.158777,0.217115,-2.607065,0.005346,0.002863,0.002189,0.003487,0.002190
48.180000,0.184983,0.237078,-2.606807,0.005724,0.002701,0.002401,0.002838,0.001866
48.185000,0.183078,0.243114,-2.629670,0.005616,0.002849,0.002598,0.002514,0.000568
48.190000,0.199155,0.252183,-2.623647,0.005093,0.002980,0.002632,0.003487,0.003811
48.195000,0.196906,0.246177,-2.577657,0.005766,0.002627,0.002185,0.001866,0.001866
48.200000,0.188895,0.227530,-2.600992,0.005576,0.002904,0.002204,0.003811,-0.000729
48.205000,0.178974,0.226319,-2.606998,0.005153,0.002663,0.002392,0.002190,0.002514
48.210000,0.166898,0.247686,-2.593043,0.005322,0.003078,0.002484,0.002514,0.000893
48.215000,0.206904,0.263485,-2.578621,0.005194,0.002900,0.002108,0.003163,-0.002999
48.220000,0.199032,0.238000,-2.590513,0.005629,0.002510,0.002377,0.003163,0.000244
48.225000,0.176926,0.215820,-2.617290,0.005190,0.002845,0.002305,0.003163,-0.001053
48.230000,0.166963,0.247566,-2.613176,0.005082,0.002668,0.002478,0.001866,-0.003972
48.235000,0.182981,0.247632,-2.616946,0.005544,0.002793,0.002402,0.002190,0.000893
48.240000,0.195152,0.245112,-2.626952,0.004963,0.002897,0.002627,0.003163,-0.002026
48.245000,0.187074,0.250087,-2.640127,0.005554,0.002826,0.002516,0.003163,-0.003647
48.250000,0.172991,0.225323,-2.633487,0.005241,0.002643,0.002416,0.002838,0.000893
48.255000,0.160831,0.229887,-2.617224,0.005035,0.002684,0.002217,0.002190,-0.000729
48.260000,0.171133,0.226768,-2.659302,0.005204,0.002848,0.002725,0.001866,-0.001377
48.265000,0.199178,0.238185,-2.633515,0.005300,0.002819,0.002628,0.002838,0.001541
48.270000,0.191058,0.226359,-2.600097,0.005478,0.002562,0.002482,0.002514,0.000893
48.275000,0.165042,0.213392,-2.606116,0.004718,0.002421,0.002604,0.002514,0.000568
48.280000,0.166916,0.233428,-2.610173,0.005007,0.002785,0.002390,0.002514,0.002514
48.285000,0.171056,0.240676,-2.653253,0.005041,0.002817,0.002560,0.001541,0.000568
48.290000,0.187118,0.247531,-2.640254,0.005024,0.002749,0.002567,0.002514,0.000568
48.295000,0.184880,0.234489,-2.614594,0.005423,0.002652,0.002117,0.002838,0.002838
48.300000,0.168879,0.208705,-2.613943,0.005155,0.002508,0.002213,0.003811,0.000244
48.305000,0.146983,0.245540,-2.662656,0.004842,0.002872,0.002608,0.003163,-0.000080
48.310000,0.171146,0.229094,-2.669379,0.005308,0.002516,0.002667,0.002190,0.004460
48.315000,0.184946,0.251005,-2.631020,0.005368,0.002674,0.002233,0.001541,-0.001377
48.320000,0.170893,0.231135,-2.620513,0.005273,0.002762,0.002279,0.001866,-0.003323
48.325000,0.187111,0.230898,-2.650799,0.004698,0.002512,0.002446,0.002190,-0.001053
48.330000,0.162872,0.249711,-2.627464,0.004667,0.002669,0.002249,0.001866,-0.003972
48.335000,0.174886,0.237950,-2.631310,0.004740,0.002909,0.002196,0.001866,-0.003647
48.340000,0.186998,0.252295,-2.657756,0.005325,0.002857,0.002290,0.002190,0.004136
48.345000,0.173009,0.230135,-2.673912,0.005121,0.002894,0.002389,0.003163,0.001541
48.350000,0.176842,0.231863,-2.655680,0.004605,0.002463,0.001908,0.002514,-0.004296
48.355000,0.156905,0.244013,-2.664085,0.004543,0.002820,0.002300,0.002190,0.001866
48.360000,0.187043,0.240451,-2.705197,0.004739,0.002899,0.002224,0.001866,-0.000404
48.365000,0.193138,0.244210,-2.694222,0.005464,0.002606,0.002398,0.002514,-0.000080
48.370000,0.183045,0.221626,-2.667808,0.004789,0.002733,0.002331,0.003163,0.003811
48.375000,0.183075,0.214310,-2.651090,0.004516,0.002214,0.002324,0.002838,0.000568
48.380000,0.170933,0.238041,-2.637468,0.004883,0.002627,0.002277,0.001866,0.001866
48.385000,0.179041,0.235909,-2.670744,0.004961,0.002969,0.002420,0.001541,0.005433
48.390000,0.215203,0.249762,-2.664760,0.005206,0.002809,0.002437,0.002514,0.002190
48.395000,0.192989,0.232070,-2.644929,0.005121,0.002612,0.002171,0.003163,-0.000080
48.400000,0.187005,0.216591,-2.617883,0.004624,0.002462,0.002274,0.002190,0.002514
48.405000,0.160974,0.222920,-2.640055,0.004717,0.002746,0.002465,0.002514,-0.004296
48.410000,0.207070,0.223674,-2.621615,0.004934,0.002728,0.002287,0.001541,-0.000404
48.415000,0.212993,0.236515,-2.598645,0.005188,0.002795,0.002156,0.002838,0.002514
48.420000,0.191029,0.223870,-2.610696,0.005180,0.002568,0.002367,0.003487,-0.003972
48.425000,0.184994,0.217876,-2.644851,0.004534,0.002752,0.002246,0.003163,-0.002350
48.430000,0.189019,0.234511,-2.634342,0.004953,0.002965,0.002370,0.001541,-0.001053
48.435000,0.186783,0.242564,-2.605408,0.004996,0.003303,0.002011,0.001541,-0.003323
48.440000,0.205067,0.250959,-2.658408,0.005029,0.003254,0.002325,0.002514,-0.001702
48.445000,0.195119,0.242876,-2.633670,0.005419,0.002673,0.002515,0.003163,-0.000729
48.450000,0.187058,0.216803,-2.654575,0.004576,0.002824,0.002359,0.003163,-0.002674
48.455000,0.171007,0.240459,-2.633558,0.004806,0.002736,0.002475,0.002190,0.000244
48.460000,0.199207,0.235714,-2.657318,0.004860,0.002799,0.002595,0.001866,0.003163
48.465000,0.217315,0.255676,-2.681101,0.004955,0.002909,0.002635,0.002838,-0.000729
48.470000,0.173138,0.244242,-2.659492,0.005246,0.002416,0.002643,0.003163,0.001541
48.475000,0.182889,0.226088,-2.608038,0.004958,0.002643,0.002139,0.002838,0.001866
48.480000,0.183010,0.245038,-2.634190,0.004869,0.002748,0.002368,0.002190,-0.000404
48.485000,0.178961,0.249866,-2.644309,0.004896,0.003100,0.002343,0.001217,0.002190
48.490000,0.219193,0.251876,-2.634894,0.004843,0.002953,0.002468,0.002838,0.002190
48.495000,0.204778,0.257494,-2.579457,0.005206,0.002832,0.001824,0.002514,-0.001053
48.500000,0.181064,0.217985,-2.620359,0.004684,0.002633,0.002499,0.003163,0.000893
48.505000,0.179102,0.231076,-2.626523,0.004896,0.002664,0.002615,0.001866,0.000568
48.510000,0.195002,0.240354,-2.614420,0.004938,0.003341,0.002406,0.002514,-0.002674
48.515000,0.219048,0.261159,-2.595273,0.004849,0.003360,0.002337,0.002838,-0.005269
48.520000,0.183027,0.261523,-2.606833,0.005149,0.002625,0.002488,0.002838,-0.002026
48.525000,0.180935,0.229696,-2.627911,0.004835,0.002738,0.002223,0.002838,-0.002350
48.530000,0.169038,0.248863,-2.653425,0.004617,0.003326,0.002620,0.000893,0.001866
48.535000,0.193103,0.234607,-2.630456,0.005095,0.002967,0.002540,0.002838,-0.001053
48.540000,0.225164,0.248416,-2.624979,0.005292,0.002914,0.002388,0.002190,-0.002674
48.545000,0.199387,0.221894,-2.662559,0.005261,0.002413,0.002926,0.003811,-0.002026
48.550000,0.185247,0.232313,-2.666514,0.004709,0.002633,0.002754,0.002514,-0.001053
48.555000,0.179011,0.252182,-2.630479,0.004911,0.002877,0.002455,0.002838,-0.001702
48.560000,0.185021,0.246630,-2.660660,0.005393,0.003256,0.002431,0.001541,0.002190
48.565000,0.211251,0.249904,-2.674316,0.005069,0.003082,0.002605,0.003163,0.000568
48.570000,0.193137,0.239633,-2.650000,0.005685,0.002960,0.002600,0.002514,0.000244
48.575000,0.184954,0.220158,-2.621406,0.004736,0.002527,0.002191,0.002190,0.002838
48.580000,0.169050,0.234794,-2.663421,0.004915,0.002833,0.002528,0.002190,0.001217
48.585000,0.199271,0.243307,-2.689929,0.005558,0.003176,0.002770,0.001866,0.001866
48.590000,0.215192,0.268740,-2.684818,0.005491,0.002966,0.002417,0.002514,0.002514
48.595000,0.189080,0.237122,-2.640254,0.005531,0.002737,0.002484,0.002190,0.000244
48.600000,0.191025,0.235484,-2.648255,0.004671,0.002682,0.002253,0.002514,-0.000080
48.605000,0.183181,0.254856,-2.680028,0.004875,0.003270,0.002738,0.001866,0.001217
48.610000,0.201168,0.232563,-2.687521,0.005450,0.003199,0.002515,0.002838,-0.001053
48.615000,0.207214,0.261842,-2.663873,0.005372,0.003344,0.002668,0.003163,-0.002674
48.620000,0.185134,0.244574,-2.669641,0.005854,0.003086,0.002656,0.003487,0.000568
48.625000,0.183207,0.224116,-2.673454,0.004618,0.002843,0.002696,0.003163,-0.002026
48.630000,0.169298,0.239666,-2.699066,0.004426,0.003030,0.003003,0.001866,-0.002350
48.635000,0.191051,0.233440,-2.634114,0.004949,0.003285,0.002485,0.001866,0.001541
48.640000,0.213183,0.244180,-2.674549,0.005460,0.003317,0.002496,0.002190,-0.003647
48.645000,0.189164,0.225639,-2.683461,0.005561,0.002965,0.002592,0.002838,-0.001377
48.650000,0.195036,0.223947,-2.634502,0.004989,0.003100,0.002370,0.003487,0.000568
48.655000,0.183007,0.226562,-2.654094,0.005194,0.003167,0.002395,0.002190,-0.001053
48.660000,0.195020,0.231307,-2.651006,0.005496,0.003369,0.002376,0.001866,0.001217
48.665000,0.213179,0.253759,-2.681031,0.005746,0.003504,0.002530,0.003163,0.001866
48.670000,0.207025,0.230941,-2.597806,0.005307,0.003243,0.002381,0.002838,-0.000080
48.675000,0.182839,0.223851,-2.621698,0.005178,0.002781,0.002028,0.003163,0.001866
48.680000,0.176846,0.241647,-2.614364,0.005232,0.003110,0.002203,0.002838,0.002838
48.685000,0.203029,0.226289,-2.621366,0.004954,0.003577,0.002406,0.001866,0.000244
48.690000,0.218982,0.233083,-2.605659,0.005168,0.003370,0.002161,0.002838,0.001217
48.695000,0.206954,0.221271,-2.568183,0.005023,0.003166,0.002266,0.002838,0.000568
48.700000,0.192952,0.213454,-2.617844,0.005265,0.003250,0.002286,0.002514,-0.002350
48.705000,0.182896,0.233319,-2.607805,0.004812,0.003469,0.002316,0.001866,-0.001053
48.710000,0.193054,0.225393,-2.623785,0.005098,0.003770,0.002601,0.002190,-0.002026
48.715000,0.203015,0.256994,-2.638014,0.005394,0.003506,0.002360,0.002514,-0.002674
48.720000,0.192974,0.227798,-2.617231,0.005812,0.003238,0.002377,0.002838,0.000244
48.725000,0.187025,0.217085,-2.640776,0.005005,0.003342,0.002451,0.002514,0.000244
48.730000,0.166922,0.226604,-2.616616,0.005161,0.003228,0.002476,0.002838,-0.002026
48.735000,0.178936,0.236179,-2.633635,0.005627,0.003511,0.002431,0.003163,-0.000404
48.740000,0.203078,0.247624,-2.627431,0.005442,0.003342,0.002497,0.003487,0.000568
48.745000,0.201047,0.232295,-2.600557,0.005366,0.003414,0.002522,0.002514,-0.002026
48.750000,0.168872,0.208910,-2.617105,0.005252,0.003058,0.002303,0.003163,0.001217
48.755000,0.158805,0.226652,-2.603377,0.005166,0.003549,0.002393,0.002190,0.002514
48.760000,0.184873,0.234711,-2.604215,0.005430,0.003478,0.002293,0.001866,0.000568
48.765000,0.203028,0.238102,-2.624573,0.005250,0.003376,0.002381,0.002838,0.003163
48.770000,0.198911,0.228589,-2.584621,0.005299,0.003400,0.002268,0.003163,0.004460
48.775000,0.184844,0.199186,-2.557466,0.005107,0.003299,0.002282,0.003163,-0.000080
48.780000,0.166753,0.214750,-2.597439,0.005332,0.003314,0.002167,0.002514,0.002190
48.785000,0.190922,0.231303,-2.607383,0.005599,0.003663,0.002381,0.002514,0.001866
48.790000,0.205184,0.258113,-2.644028,0.004933,0.003443,0.002666,0.002838,-0.002350
48.795000,0.180808,0.225293,-2.587466,0.005711,0.003142,0.002176,0.002838,0.000893
48.800000,0.196731,0.211033,-2.578689,0.005768,0.003470,0.001929,0.002838,0.000244
48.805000,0.164891,0.211432,-2.623355,0.005316,0.003273,0.002416,0.002838,-0.002674
48.810000,0.160852,0.239726,-2.589268,0.005707,0.003304,0.002512,0.002514,0.000244
48.815000,0.214951,0.240031,-2.578675,0.005209,0.003112,0.002162,0.003163,-0.001702
48.820000,0.202919,0.223922,-2.581219,0.005695,0.003071,0.002211,0.003163,-0.003323
48.825000,0.166897,0.219647,-2.603040,0.005456,0.003254,0.002477,0.002838,-0.001702
48.830000,0.152782,0.211425,-2.606568,0.005322,0.003230,0.002328,0.003487,-0.001702
48.835000,0.170784,0.224180,-2.570190,0.005620,0.003254,0.002286,0.001866,-0.002674
48.840000,0.166867,0.231203,-2.593389,0.005047,0.003419,0.002452,0.003163,0.001217
48.845000,0.172985,0.225505,-2.633285,0.005339,0.003138,0.002506,0.002838,0.000893
48.850000,0.162871,0.210259,-2.596226,0.005549,0.003087,0.002445,0.003811,-0.002026
48.855000,0.174743,0.228679,-2.587875,0.005308,0.003262,0.002090,0.003811,0.000893
48.860000,0.184761,0.241665,-2.567644,0.005797,0.003276,0.002129,0.002838,0.000244
48.865000,0.178916,0.233435,-2.607323,0.004957,0.003407,0.002399,0.003163,-0.000729
48.870000,0.178826,0.233352,-2.584193,0.005238,0.003182,0.002232,0.003163,0.002514
48.875000,0.168610,0.225202,-2.561267,0.005389,0.003682,0.002008,0.004136,0.000244
48.880000,0.156711,0.218169,-2.590698,0.004979,0.003263,0.002163,0.003811,0.000568
48.885000,0.170999,0.210157,-2.602779,0.005217,0.003072,0.002613,0.002514,0.004784
48.890000,0.184924,0.225214,-2.587178,0.005149,0.003455,0.002430,0.003163,-0.000080
48.895000,0.172740,0.215766,-2.567475,0.005385,0.003194,0.002143,0.002838,-0.001377
48.900000,0.166745,0.207748,-2.594029,0.005437,0.003343,0.002166,0.002514,0.000893
48.905000,0.158874,0.210156,-2.609838,0.005079,0.003171,0.002440,0.002838,-0.002350
48.910000,0.172823,0.234654,-2.600656,0.005480,0.002911,0.002200,0.002190,-0.002999
48.915000,0.198801,0.228398,-2.568568,0.005390,0.003123,0.002014,0.002838,-0.001702
48.920000,0.196871,0.224969,-2.567929,0.005422,0.003052,0.002181,0.003163,-0.003323
48.925000,0.164915,0.211322,-2.623378,0.005174,0.003026,0.002413,0.003811,-0.002350
48.930000,0.162723,0.209876,-2.587575,0.005073,0.003093,0.002105,0.003487,0.000244
48.935000,0.178856,0.230899,-2.570619,0.005133,0.002962,0.002286,0.003487,-0.003647
48.940000,0.174944,0.230906,-2.593729,0.004665,0.003046,0.002449,0.003811,-0.000080
48.945000,0.197044,0.213363,-2.573421,0.005645,0.002502,0.002454,0.002514,0.003163
48.950000,0.184828,0.218414,-2.607596,0.005906,0.003370,0.002177,0.003163,-0.001377
48.955000,0.164754,0.213336,-2.590940,0.005042,0.002887,0.002105,0.003163,0.001217
48.960000,0.176823,0.227224,-2.591310,0.004874,0.002732,0.002111,0.002514,0.003163
48.965000,0.172833,0.227556,-2.583780,0.005305,0.003052,0.002284,0.002838,-0.002026
48.970000,0.188849,0.213156,-2.608564,0.005027,0.002862,0.002028,0.002838,0.004784
48.975000,0.168578,0.227604,-2.571442,0.005774,0.003347,0.001867,0.002838,0.005109
48.980000,0.160625,0.211241,-2.597859,0.005641,0.003099,0.001911,0.003163,-0.000404
48.985000,0.179001,0.226490,-2.637075,0.005291,0.002746,0.002392,0.001866,0.001541
48.990000,0.152810,0.236785,-2.607197,0.004373,0.002981,0.002300,0.002514,0.002838
48.995000,0.184886,0.229616,-2.611543,0.004881,0.002852,0.002142,0.002514,-0.001377
49.000000,0.192864,0.239155,-2.618528,0.005209,0.003241,0.002096,0.002190,-0.002026
49.005000,0.168934,0.206512,-2.633785,0.005003,0.002925,0.002354,0.003163,0.000244
